연번,분류,주성분코드,제품코드,제품명,업체명,ATC코드,ATC코드명칭,비고
10885,259,504202ACH,646003940,트루테라캡슐4밀리그램(실로도신)_(4mg/1캡슐),(주)메디카코리아,G04CA04,silodosin,
10886,259,504202ACH,641501750,티로도신캡슐4밀리그램(실로도신)_(4mg/1캡슐),한국맥널티(주),G04CA04,silodosin,
10887,259,504202ACH,656003850,프로스타캡슐4mg(실로도신)_(4mg/1캡슐),알리코제약(주),G04CA04,silodosin,
10888,259,504202ACH,649102720,후리패스캡슐(실로도신)_(4mg/1캡슐),한국휴텍스제약(주),G04CA04,silodosin,
10889,259,504202ACH,642306750,삼성실로도신캡슐4밀리그램_(4mg/1캡슐),삼성제약(주),G04CA04,silodosin,
10890,259,504202ACH,671704670,디스로신캡슐4밀리그램(실로도신)_(4mg/1캡슐),한국콜마(주),G04CA04,silodosin,
10891,259,504202ACH,643507220,실도신캡슐4밀리그램(실로도신)_(4mg/1캡슐),한미약품(주),G04CA04,silodosin,
10892,259,504202ACH,648507390,실로패스캡슐4밀리그램(실로도신)_(4mg/1캡슐),신풍제약(주),G04CA04,silodosin,
10893,259,504202ACH,643306960,실버도신캡슐4밀리그램(실로도신)_(4mg/1캡슐),(주)종근당,G04CA04,silodosin,
10894,259,504202ACH,671805890,트루실로캡슐4mg(실로도신)_(4mg/1캡슐),대원제약(주),G04CA04,silodosin,
10895,259,504202ACH,650204480,안국실로도신캡슐4밀리그램(실로도신)_(4mg/1캡슐),안국약품(주),G04CA04,silodosin,
10896,259,504202ACH,644912280,트루패스캡슐4밀리그램(실로도신)_(4mg/1캡슐),제이더블유중외제약(주),G04CA04,silodosin,
10897,259,504202ATB,654305060,뉴패스정(실로도신)_(4mg/1정),오스틴제약(주),G04CA04,silodosin,
10898,259,504202ATB,625201130,실로도정4밀리그램(실로도신)_(4mg/1정),(주)화이트제약,G04CA04,silodosin,
10899,259,504202ATB,665506800,실로딘정4밀리그램(실로도신)_(4mg/1정),한국유니온제약(주),G04CA04,silodosin,
10900,259,504202ATB,645208910,실로신정4밀리그램(실로도신)_(4mg/1정),에이프로젠제약(주),G04CA04,silodosin,
10901,259,504202ATB,651204680,에스패스정4밀리그램(실로도신)_(4mg/1정),삼천당제약(주),G04CA04,silodosin,
10902,259,504202ATB,654004720,유리도신정4밀리그램(실로도신)_(4mg/1정),아주약품(주),G04CA04,silodosin,
10903,259,504202ATB,693902210,지니패스정4밀리그램(실로도신)_(4mg/1정),(주)셀트리온제약,G04CA04,silodosin,
10904,259,504202ATB,644102790,큐어패스정4밀리그램(실로도신)_(4mg/1정),제이더블유신약(주),G04CA04,silodosin,
10905,259,504202ATB,660702910,트루렌정4밀리그램(실로도신)_(4mg/1정),위더스제약(주),G04CA04,silodosin,
10906,259,504202ATB,657805720,트루윈정4밀리그램(실로도신)_(4mg/1정),하나제약(주),G04CA04,silodosin,
10907,259,504202ATB,646004060,트루테라정4밀리그램(실로도신)_(4mg/1정),(주)메디카코리아,G04CA04,silodosin,
10908,259,504202ATB,52400100,인패스정4mg(실로도신)_(4mg/1정),(주)인트로바이오파마,G04CA04,silodosin,
10909,259,504202ATB,644913730,트루패스정4밀리그램(실로도신)_(4mg/1정),제이더블유중외제약(주),G04CA04,silodosin,
10910,259,504203ACH,671704730,디스로신캡슐8밀리그램(실로도신)_(8mg/1캡슐),한국콜마(주),G04CA04,silodosin,
10911,259,504203ACH,643507340,실도신캡슐8밀리그램(실로도신)_(8mg/1캡슐),한미약품(주),G04CA04,silodosin,
10912,259,504203ACH,643306970,실버도신캡슐8밀리그램(실로도신)_(8mg/1캡슐),(주)종근당,G04CA04,silodosin,
10913,259,504203ATD,644102780,큐어패스구강붕해정8밀리그램(실로도신)_(8mg/1정),제이더블유신약(주),G04CA04,silodosin,
10914,259,504203ATD,644913990,트루패스구강붕해정8밀리그램(실로도신)_(8mg/1정),제이더블유중외제약(주),G04CA04,silodosin,
10915,259,505802ATD,668903130,유리토스구강붕해정(이미다페나신)_(0.1mg/1정),(주)엘지화학,G04BX,Other urologicals,
10916,259,614201ATB,658203750,나토피딜정25mg(나프토피딜)_(25mg/1정),이니스트바이오제약(주),G04CA,Alpha-adrenoreceptor antagonists,
10917,259,614201ATB,649103690,나프바스정25밀리그램(나프토피딜)_(25mg/1정),한국휴텍스제약(주),G04CA,Alpha-adrenoreceptor antagonists,
10918,259,614201ATB,642506530,플리바스정25mg(나프토피딜)_(25mg/1정),동아에스티(주),G04CA,Alpha-adrenoreceptor antagonists,
10919,259,614202ATB,658203770,나토피딜정50mg(나프토피딜)_(50mg/1정),이니스트바이오제약(주),G04CA,Alpha-adrenoreceptor antagonists,
10920,259,614202ATB,649103680,나프바스정50밀리그램(나프토피딜)_(50mg/1정),한국휴텍스제약(주),G04CA,Alpha-adrenoreceptor antagonists,
10921,259,614202ATB,642506510,플리바스정50mg(나프토피딜)_(50mg/1정),동아에스티(주),G04CA,Alpha-adrenoreceptor antagonists,
10922,259,614203ATB,698003540,유로피딜정75밀리그램(나프토피딜)_(75mg/1정),콜마파마(주),G04CA,Alpha-adrenoreceptor antagonists,
10923,259,614203ATB,693902590,셀프토정75밀리그램(나프토피딜)_(75mg/1정),(주)셀트리온제약,G04CA,Alpha-adrenoreceptor antagonists,
10924,259,614203ATB,657307110,유로바스정75mg(나프토피딜)_(75mg/1정),(주)동구바이오제약,G04CA,Alpha-adrenoreceptor antagonists,
10925,259,614203ATB,653403850,나토딜정75밀리그램(나프토피딜)_(75mg/1정),동국제약(주),G04CA,Alpha-adrenoreceptor antagonists,
10926,259,614203ATB,649103560,나프바스정75mg(나프토피딜)_(75mg/1정),한국휴텍스제약(주),G04CA,Alpha-adrenoreceptor antagonists,
10927,259,614203ATB,658203760,나토피딜정75mg(나프토피딜)_(75mg/1정),이니스트바이오제약(주),G04CA,Alpha-adrenoreceptor antagonists,
10928,259,614203ATB,665506960,유니바스정75mg(나프토피딜)_(75mg/1정),한국유니온제약(주),G04CA,Alpha-adrenoreceptor antagonists,
10929,259,614203ATB,629701410,오스나프토정75mg(나프토피딜)_(75mg/1정),(주)오스코리아제약,G04CA,Alpha-adrenoreceptor antagonists,
10930,259,614203ATB,52701150,플리스탑정75밀리그램(나프토피딜)_(75mg/1정),크리스탈생명과학(주),G04CA,Alpha-adrenoreceptor antagonists,
10931,259,614203ATB,644502450,나스타정75밀리그램(나프토피딜)_(75mg/1정),(주)유유제약,G04CA,Alpha-adrenoreceptor antagonists,
10932,259,614203ATB,640903450,나피딜정75밀리그램(나프토피딜)_(75mg/1정),(주)일화,G04CA,Alpha-adrenoreceptor antagonists,
10933,259,614203ATB,669907160,뉴피딜정75mg(나프토피딜)_(75mg/1정),대한뉴팜(주),G04CA,Alpha-adrenoreceptor antagonists,
10934,259,614203ATB,647204560,플리탑정75밀리그램(나프토피딜)_(75mg/1정),한국코러스(주),G04CA,Alpha-adrenoreceptor antagonists,
10935,259,614203ATB,644003930,토파나정75밀리그램(나프토피딜)_(75mg/1정),삼익제약(주),G04CA,Alpha-adrenoreceptor antagonists,
10936,259,614203ATB,671705290,나프딜정75밀리그램(나프토피딜)_(75mg/1정),한국콜마(주),G04CA,Alpha-adrenoreceptor antagonists,
10937,259,614203ATB,642506520,플리바스정75mg(나프토피딜)_(75mg/1정),동아에스티(주),G04CA,Alpha-adrenoreceptor antagonists,
10938,259,625701ATR,677200240,베타미가서방정50밀리그램(미라베그론)_(50mg/1정),한국아스텔라스제약(주),G04BD12,mirabegron,
10939,259,625702ATR,677200250,베타미가서방정25밀리그램(미라베그론)_(25mg/1정),한국아스텔라스제약(주),G04BD12,mirabegron,
10940,259,655601ATB,51700030,에이케어정9.96밀리그램(솔리페나신푸마르산염)_(9.96mg/1정),(주)코아팜바이오,G04BD08,solifenacin,
10941,259,655602ATB,51700040,에이케어정4.98밀리그램(솔리페나신푸마르산염)_(4.98mg/1정),(주)코아팜바이오,G04BD08,solifenacin,
10942,259,657401ATB,643507700,베시금정5.33밀리그램(솔리페나신타르타르산염)_(5.33mg/1정),한미약품(주),G04BD08,solifenacin,
10943,259,657402ATB,643507710,베시금정10.66밀리그램(솔리페나신타르타르산염)_(10.66mg/1정),한미약품(주),G04BD08,solifenacin,
10944,311,102301ACH,643304780,네오티가손캡슐10밀리그램(아시트레틴)_(40mg/1캡슐),(주)종근당,D05BB02,acitretin,
10945,311,104601ACS,654301900,알파칼연질캡슐(알파칼시돌)_(0.5㎍/1캡슐),오스틴제약(주),A11CC03,alfacalcidol,
10946,311,104601ACS,661902030,화니돌0.5마이크로그램연질캡슐(알파칼시돌)_(0.5㎍/1캡슐),영풍제약(주),A11CC03,alfacalcidol,
10947,311,104601ACS,655601380,알파본연질캡슐(알파칼시돌)(수출명:아파본연질캡슐)_(0.5㎍/1캡슐),한올바이오파마(주),A11CC03,alfacalcidol,
10948,311,104601ACS,644903100,중외알파롤연질캡슐0.5마이크로그램(알파칼시돌)_(0.5㎍/1캡슐),제이더블유중외제약(주),A11CC03,alfacalcidol,
10949,311,104601ATB,655401180,원알파정(알파칼시돌)_(0.5㎍/1정),일성신약(주),A11CC03,alfacalcidol,
10950,311,104602ACS,663601210,아시돌연질캡슐1마이크로그람(알파칼시돌)_(1㎍/1캡슐),한국프라임제약(주),A11CC03,alfacalcidol,
10951,311,121401ACS,646002180,칼디올연질캡슐20마이크로그램(칼시페디올)_(20㎍/1캡슐),(주)메디카코리아,A11CC06,calcifediol,
10952,311,121601ACS,697100020,칼시본연질캡슐(칼시트리올)_(0.25㎍/1캡슐),(주)한국피엠지제약,A11CC04,calcitriol,
10953,311,121601ACS,661901390,올키연질캡슐(칼시트리올)_(0.25㎍/1캡슐),영풍제약(주),A11CC04,calcitriol,
10954,311,121601ACS,644500390,본키연질캡슐(칼시트리올)_(0.25㎍/1캡슐),(주)유유제약,A11CC04,calcitriol,
10955,311,121601ACS,643502430,칼시오연질캡슐(칼시트리올)_(0.25㎍/1캡슐),한미약품(주),A11CC04,calcitriol,
10956,311,121601ACS,645000100,로칼트롤연질캡슐0.25마이크로그람(칼시트리올)_(0.25㎍/1캡슐),(주)한국로슈,A11CC04,calcitriol,
10957,311,121601ACS,648500590,로이칼연질캅셀(칼시트리올)_(0.25㎍/1캡슐),신풍제약(주),A11CC04,calcitriol,
10958,311,178701ACS,698002580,트레인연질캡슐(이소트레티노인)_(10mg/1캡슐),콜마파마(주),D10BA01,isotretinoin,
10959,311,178701ACS,660700260,레씨범연질캡슐(이소트레티노인)_(10mg/1캡슐),위더스제약(주),D10BA01,isotretinoin,
10960,311,178701ACS,689000030,로아크연질캡슐(이소트레티노인)_(10mg/1캡슐),(주)에이치피앤씨,D10BA01,isotretinoin,
10961,311,178701ACS,643502190,이소티논연질캡슐(이소트레티노인)_(10mg/1캡슐),한미약품(주),D10BA01,isotretinoin,
10962,311,178701ACS,645900160,뉴티논연질캡슐(이소트레티노인)_(10mg/1캡슐),동광제약(주),D10BA01,isotretinoin,
10963,311,178701ACS,642502420,아크날연질캡슐(이소트레티노인)_(10mg/1캡슐),동아에스티(주),D10BA01,isotretinoin,
10964,311,178701ACS,646000210,니메겐연질캡슐(이소트레티노인)_(10mg/1캡슐),(주)메디카코리아,D10BA01,isotretinoin,
10965,311,178701ACS,645000090,로아큐탄캡슐10밀리그람(이소트레티노인)_(10mg/1캡슐),(주)한국로슈,D10BA01,isotretinoin,
10966,311,178701ACS,622802210,로이탄연질캡슐(이소트레티노인)_(10mg/1캡슐),(주)마더스제약,D10BA01,isotretinoin,
10967,311,178701ACS,642306690,삼성이소트레티노인연질캡슐_(10mg/1캡슐),삼성제약(주),D10BA01,isotretinoin,
10968,311,178701ACS,641601860,아큐네탄연질캡슐10밀리그램(이소트레티노인)_(10mg/1캡슐),(주)대웅제약,D10BA01,isotretinoin,
10969,311,178701ACS,669906320,아크논연질캡슐(이소트레티노인)_(10mg/1캡슐),대한뉴팜(주),D10BA01,isotretinoin,
10970,311,178701ACS,654001240,"아키놀연질캡슐(이소트레티노인)(수출명:이소틴(ISOTEEN), 아주아키놀(AJUAKINOL), 시비로큐텐(CBIROCUTEN),아큐트린(ACUTRINE))_(10mg/1캡슐)",아주약품(주),D10BA01,isotretinoin,
10971,311,178701ACS,669604440,오피큐탄연질캡슐(이소트레티노인)_(10mg/1캡슐),(주)아이월드제약,D10BA01,isotretinoin,
10972,311,178701ACS,670103910,우리큐탄연질캡슐(이소트레티노인)_(10mg/1캡슐),우리들제약(주),D10BA01,isotretinoin,
10973,311,178701ACS,664901150,이소탐연질캡슐(이소트레티노인)_(10mg/1캡슐),성원애드콕제약(주),D10BA01,isotretinoin,
10974,311,178701ACS,642801140,이소트렌연질캡슐(이소트레티노인)_(10mg/1캡슐),고려제약(주),D10BA01,isotretinoin,
10975,311,178701ACS,644801590,이소티나연질캡슐(이소트레티노인)_(10mg/1캡슐),태극제약(주),D10BA01,isotretinoin,
10976,311,178701ACS,645206480,이소틴연질캡슐[(이소트레티노인)(수출명:MARTOCO-10)]_(10mg/1캡슐),에이프로젠제약(주),D10BA01,isotretinoin,
10977,311,178701ACS,696601190,이소팩트연질캡슐(이소트레티노인)_(10mg/1캡슐),일양바이오팜(주),D10BA01,isotretinoin,
10978,311,178701ACS,644102260,제로큐탄연질캡슐(이소트레티노인)_(10mg/1캡슐),제이더블유신약(주),D10BA01,isotretinoin,
10979,311,178701ACS,628800720,클레어연질캡슐(이소트레티노인)_(10mg/1캡슐),(주)휴비스트제약,D10BA01,isotretinoin,
10980,311,178701ACS,657304140,트레논연질캡슐(이소트레티노인)_(10mg/1캡슐),(주)동구바이오제약,D10BA01,isotretinoin,
10981,311,178701ACS,670301830,트레틴연질캡슐10mg(이소트레티노인)_(10mg/1캡슐),코오롱제약(주),D10BA01,isotretinoin,
10982,311,178701ACS,649402890,핀플연질캡슐(이소트레티노인)_(10mg/1캡슐),영일제약(주),D10BA01,isotretinoin,
10983,311,178701ACS,625201410,화이트이소트레티노인연질캡슐10밀리그램_(10mg/1캡슐),(주)화이트제약,D10BA01,isotretinoin,
10984,311,178701ACS,648603340,로큐탄연질캡슐10mg(이소트레티노인)_(10mg/1캡슐),(주)씨엠지제약,D10BA01,isotretinoin,
10985,311,178701ACS,663607030,이소티닌연질캡슐(이소트레티노인)_(10mg/1캡슐),한국프라임제약(주),D10BA01,isotretinoin,
10986,311,178701ACS,643104150,레아큐연질캡슐(이소트레티노인)_(10mg/1캡슐),(주)바이넥스,D10BA01,isotretinoin,
10987,311,624001ACS,641605540,알리톡연질캡슐10밀리그램(알리트레티노인)_(10mg/1캡슐),(주)대웅제약,D11AH04,alitretinoin,
10988,311,624002ACS,641605530,알리톡연질캡슐30밀리그램(알리트레티노인)_(30mg/1캡슐),(주)대웅제약,D11AH04,alitretinoin,
10989,312,237301ATB,653801460,신일티아민염산염정10밀리그램_(10mg/1정),신일제약(주),A11DA01,thiamine (vit B1),
10990,313,162601ATB,653801510,신일폴산정_(1mg/1정),신일제약(주),B03BB01,folic acid,
10991,313,162601ATB,644601430,폴시드정(폴산)_(1mg/1정),조아제약(주),B03BB01,folic acid,
10992,313,162602ATB,664601030,폴다정5밀리그램(폴산)_(5mg/1정),(주)다림바이오텍,B03BB01,folic acid,
10993,313,188601ACH,642702600,엠코발캡슐(메코발라민)_(0.25mg/1캡슐),동화약품(주),B03BA05,mecobalamin,
10994,313,188602ACH,651200090,뉴로메틴캅셀500마이크로그람(메코발라민)(수출명:필발라민캡슐)_(0.5mg/1캡슐),삼천당제약(주),B03BA05,mecobalamin,
10995,313,188602ACH,653800570,메코민캡슐(메코발라민)_(0.5mg/1캡슐),신일제약(주),B03BA05,mecobalamin,
10996,313,188602ACH,657300140,노이라민캡슐500마이크로그램(메코발라민)_(0.5mg/1캡슐),(주)동구바이오제약,B03BA05,mecobalamin,
10997,313,188602ACH,642702610,엠코발500마이크로그램캡슐(메코발라민)_(0.5mg/1캡슐),동화약품(주),B03BA05,mecobalamin,
10998,313,188602ATB,653002990,파마메코발라민정(메코발라민)_(0.5mg/1정),(주)한국파마,B03BA05,mecobalamin,
10999,313,221603ATB,653801720,신일피리독신정(피리독신염산염)_(50mg/1정),신일제약(주),A11HA02,pyridoxine (vit B6),
11000,314,110405ATB,648601070,씨엠지아스코르브산정50mg_(50mg/1정),(주)씨엠지제약,A11GA01,ascorbic acid (vit C),
11001,316,301500ATB,664100030,네프비타정_(1정),동인당제약(주),A11EB,Vitamin B-complex with vitamin C,
11002,316,301600ATB,642900210,레날민정_(1정),일동제약(주),A11EB,Vitamin B-complex with vitamin C,
11003,316,301600ATB,670607670,네로민정_(1정),(주)휴온스,A11EB,Vitamin B-complex with vitamin C,
11004,321,205602ATB,642902130,케어본정(오소판물질)_(0.83g/1정),일동제약(주),A12AA,Calcium,
11005,321,205602ATB,650301560,프로박스에프정(오소판물질)_(0.83g/1정),진양제약(주),A12AA,Calcium,
11006,321,205602ATB,52700350,오스론정(오소판물질)_(0.83g/1정),크리스탈생명과학(주),A12AA,Calcium,
11007,321,205602ATB,654302370,유로칼정(오소판물질)_(0.83g/1정),오스틴제약(주),A12AA,Calcium,
11008,321,205602ATB,647301800,씨트본정(오소판물질)_(0.83g/1정),(주)씨트리,A12AA,Calcium,
11009,321,205602ATB,652901360,오소본정(오소판물질)_(0.83g/1정),(주)서울제약,A12AA,Calcium,
11010,321,207601ATB,642703860,헬스칼정500밀리그램(오이스터쉘파우더)_(1.29g/1정),동화약품(주),A12AA,Calcium,
11011,321,302600ATB,650301170,지노메디츄어블정_(1정),진양제약(주),A12AX,"Calcium, combinations with vitamin D and/or other drugs",
11012,321,302600ATB,648902350,칼트레이트디400_(1정),한국화이자제약(주),A12AX,"Calcium, combinations with vitamin D and/or other drugs",
11013,321,302600ATB,642202380,하드칼츄어블정_(1정),부광약품(주),A12AX,"Calcium, combinations with vitamin D and/or other drugs",
11014,321,302600ATB,670605790,칼디업츄어블정_(1정),(주)휴온스,A12AX,"Calcium, combinations with vitamin D and/or other drugs",
11015,321,302600ATB,645902620,칼디텍츄어블정_(1정),동광제약(주),A12AX,"Calcium, combinations with vitamin D and/or other drugs",
11016,321,303200ATB,663600170,데니칼정_(1정),한국프라임제약(주),A12AX,"Calcium, combinations with vitamin D and/or other drugs",
